Source,t0,u0,te,piEN,piEE,t0_err,u0_err,te_err,piEN_err,piEE_err,chi2,dof,cov_piEE_piEN,piE,piE_err
5000,2462075.808966238,2.4657363342752268,1165.051409005141,0.019671879253652852,-3.3098487294740186e-23,174.33384754445837,0.9099358727546568,47.83640786699282,0.013460048987978167,0.01834796638284319,41932.43994590013,41813,-0.0002065071638335773,0.019671879253652852,0.013460048987978167
5003,2462397.5378029426,0.1040952743660459,195.92109562930233,0.03142322917553012,0.018445627054642956,0.10777024537071384,0.001046932852817111,0.9313831088545812,0.0025742037817908813,0.0004177474454684315,42749.22193595775,42398,4.5802539394900893e-07,0.03643707575062609,0.0022300359086944613
5004,2463036.3404828142,0.1827963846917466,155.3027938513103,0.0008320768872090784,-0.006247216441636992,1.2364035372568767,0.013312901691484916,5.05600536175167,0.011796483135521944,0.0044509463058047625,42368.56036284672,41641,1.8177791858192663e-05,0.006302385676463088,0.004678805313756937
5009,2462828.138924222,1.4751267720733572,837.378025721854,0.017778961922039982,-0.0035331223319994645,3.117330631837365,0.009726267782872573,13.052605965168448,0.00023242553414738165,0.0012901794070640145,42630.176096531504,42398,1.3365696811422687e-07,0.018126622422233573,0.00033942319252262354
5010,2462164.7664306303,1.2028714944369527,145.86598099495998,5.389562986145507e-17,0.022773766011992328,4.6142105545273076,0.2558575181943709,17.386664764967033,0.0120996193211214,0.00469074735580242,42625.21730042426,42396,1.8239945093343835e-05,0.022773766011992328,0.004690747355802419
5012,2462719.248050539,1.3713538774751648,39.435480908756574,3.40550528117077e-39,-0.0017966109304389999,2.45978522725783,1.3858540892004108,26.662534847191953,0.15035515750810952,0.11482357303319213,42266.182712307214,42398,-0.015209980405153676,0.0017966109304389999,0.11482357303319213
5015,2462614.455543098,2.268899407502345,134.41310894453423,0.005989307020491599,-0.004422052187178199,7.177004238568394,7.716854459729318,366.93700501612636,0.020852386424537395,0.048925099334315894,41401.213452788725,41635,-0.0009286396922484107,0.007444887113438151,0.03355453153248939
5017,2462526.2940323567,0.7225528460559467,116.15803339309417,0.0019137582595617761,0.0015455036950398906,0.19009133511370724,0.01700277510595259,1.5178055052900994,0.0028335341048625006,0.001187021443265824,42469.17295966093,42398,-2.6990908227253898e-06,0.0024598886859821265,0.0023271849236476704
5018,2462968.1394915963,1.1127550662716457,1414.1748638040033,0.005793962616267087,-0.013790408598058999,70.59426364275839,0.3526998437238939,5.744626969895139,0.002538874621957302,0.00694291359216632,42737.270827766304,42360,1.2162657078496038e-05,0.014958120607219348,0.0064760168780004694
5020,2461975.207982703,2.107328375226091,25.30231067809683,1.0190492218949157e-16,-1.8608976286357408e-14,2.4864757176758916,14.01057543670997,129.43633719748257,0.9225970617629228,0.44589500171578267,43005.269129093715,42398,0.04189084180958817,1.8609255305878813e-14,0.4459169372575349
5025,2462723.903960867,1.0146548226161816,160.3019453446269,0.0014218577050660504,0.0023346497298742767,0.44876380118364795,0.17216452068141297,18.83455463372669,0.0038974831626282683,0.004400677091142366,42559.77855506104,42378,-1.5159087127023395e-05,0.002733545078219441,0.004270389065921107
5026,2463038.3940555756,0.29166945142465756,289.28182087859886,0.005031020982186623,-0.00556629857737115,2.392052137742304,0.011477937052584769,4.8884338045112266,0.0026780867255541754,0.0005460284577517388,42021.163461585704,41696,9.137654407219926e-07,0.007502989535888087,0.0018408750753589414
5031,2461687.0906886593,1.7209880130730082,101.10332523675181,0.0006935449585112628,4.923793031753579e-39,0.27653640047886485,0.010778999426511981,0.5065560880882569,0.0020414623620344514,0.0012990854713525847,42342.79134936976,42398,1.0465153426000124e-07,0.0006935449585112628,0.0020414623620344514
